,lot_area,year_built,year_remod/add,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Grvl,alley_Pave,utilities_NoSeWa,utilities_NoSewr,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,bsmt_qual_Ex,bsmt_qual_Fa,bsmt_qual_Gd,bsmt_qual_TA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw
1628,9656,1923,1970,678.0,832,0,1,0,2,1,5,1,2.0,0,0,0,0,0,0,12789,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1629,7875,1995,1996,1237.0,1253,0,2,0,3,1,6,1,2.0,220,21,0,0,0,0,176000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1630,16259,2006,2006,1249.0,1249,1347,3,1,4,1,9,0,3.0,240,154,0,0,0,0,342643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1631,6173,1967,1967,876.0,902,0,1,0,3,1,6,0,1.0,0,0,0,0,0,0,125500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1632,12890,1989,1989,1495.0,1495,0,2,0,3,1,8,1,2.0,252,0,192,0,0,0,150000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1633,10440,2007,2007,1574.0,1584,0,2,0,2,1,6,1,2.0,0,256,0,0,0,0,261329,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1634,7500,2004,2005,1080.0,1080,0,1,0,3,1,6,0,0.0,0,0,0,0,0,0,141000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,9532,1953,1953,1105.0,1647,0,1,0,3,1,6,1,1.0,225,0,0,0,0,368,153000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1636,3922,2006,2007,1258.0,1258,0,2,0,2,1,6,1,3.0,144,16,0,0,0,0,172500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1637,8730,1915,2003,698.0,698,698,1,0,3,1,7,0,1.0,0,0,0,0,259,0,153575,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1638,6060,1930,2007,837.0,1001,0,1,0,2,1,5,0,1.0,154,0,42,86,0,0,124900,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1639,14450,2006,2007,2121.0,2121,0,2,1,3,1,8,1,3.0,124,98,0,0,142,0,415298,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1640,5400,1920,1950,972.0,1044,0,1,0,3,1,6,0,1.0,0,0,176,0,0,0,119000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1641,10000,2006,2006,1588.0,1588,0,2,0,3,1,7,1,3.0,144,45,0,0,0,0,227000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1642,10007,1959,2006,1053.0,1053,0,1,1,3,1,5,0,1.0,0,0,0,0,0,0,145500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1643,7830,1921,1950,492.0,492,0,1,0,1,1,3,0,1.0,0,0,78,0,0,0,61500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1644,11727,1969,1969,1851.0,1851,0,2,0,3,1,8,1,2.0,0,146,0,0,0,0,192100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1645,10320,1915,1965,698.0,754,649,1,1,3,1,7,0,1.0,0,0,288,0,0,0,116000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1646,10482,1958,1958,588.0,1138,0,1,0,3,1,6,0,1.0,224,0,0,0,0,0,145000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1647,15274,2003,2003,2452.0,2452,0,2,0,3,1,10,1,3.0,0,116,0,0,0,0,445000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1648,8800,1977,2008,1040.0,1040,0,2,0,3,1,5,0,2.0,0,0,0,0,288,0,150500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1649,10000,1993,1994,763.0,763,892,2,1,3,1,7,1,2.0,157,84,0,0,0,0,175900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1650,10140,1974,1974,1116.0,1116,0,2,0,3,1,6,1,2.0,0,0,0,0,0,0,167900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1651,14054,2006,2006,879.0,879,984,2,1,4,1,9,1,3.0,100,17,0,0,0,0,219210,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1652,11218,1992,1992,1055.0,1055,790,2,1,3,1,8,1,2.0,635,104,0,0,0,0,189000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1653,8856,1957,1957,1176.0,1176,0,1,0,3,1,6,2,1.0,0,88,0,0,95,0,136500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1654,7800,1966,2008,864.0,892,0,1,0,3,1,5,0,1.0,0,0,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1655,7200,1910,2006,1022.0,1022,0,1,0,2,1,4,0,1.0,0,30,226,0,0,0,85000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1656,10680,1951,1951,2136.0,2136,0,2,0,4,1,7,0,2.0,0,30,0,0,0,0,137900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1657,9535,1998,1998,926.0,926,678,2,1,3,1,7,0,2.0,100,82,0,0,0,0,195500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1658,6858,1915,1950,806.0,841,806,1,1,4,1,6,0,1.0,0,66,136,0,0,0,128000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1659,8100,1961,2007,864.0,864,0,1,0,3,1,5,1,1.0,132,0,0,0,0,0,135000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1660,9216,1975,1975,1076.0,1076,0,1,1,3,1,5,1,2.0,0,0,0,0,0,0,143195,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1661,9100,1930,1960,742.0,779,0,1,0,2,1,4,0,1.0,0,0,0,0,0,0,79500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1662,12774,2003,2004,835.0,835,828,2,1,3,1,8,0,2.0,168,68,0,0,0,0,192500,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1663,6000,1950,1970,768.0,768,560,1,1,3,1,6,0,1.0,0,12,0,0,0,0,129500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1664,10364,1995,1996,806.0,806,766,2,1,3,1,7,1,2.0,0,40,0,0,0,0,168000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1665,6000,1939,1950,739.0,874,468,2,0,2,2,7,1,1.0,0,0,0,0,0,0,105000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1666,10530,1971,1971,981.0,981,0,1,1,3,1,5,0,2.0,0,312,40,0,0,0,143250,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1667,9525,1995,2006,1099.0,1099,0,1,1,3,1,6,0,1.0,278,0,0,0,0,0,144000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1668,8880,1994,2002,948.0,1222,888,2,1,3,1,8,2,2.0,0,130,0,0,0,0,205000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1669,8410,1974,1974,970.0,1026,0,1,0,2,1,5,1,2.0,193,0,0,0,0,0,143000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1670,4385,2001,2001,1419.0,1419,0,1,1,2,1,5,1,2.0,155,58,0,0,0,0,290000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1672,12464,1996,1996,1040.0,1040,0,1,0,3,1,6,0,2.0,168,0,0,0,0,0,152000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1673,5005,1992,1992,1280.0,1280,0,2,0,2,1,5,0,2.0,0,82,0,0,144,0,191500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1674,9591,2004,2005,1143.0,1143,1330,2,1,4,1,9,1,3.0,192,151,0,0,0,0,317000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1675,6960,1940,1998,680.0,798,504,1,1,2,1,6,2,1.0,0,0,0,0,126,0,165250,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1676,9825,1966,1966,1092.0,1092,0,1,0,3,1,6,0,1.0,259,0,0,0,161,0,123000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1677,14175,1956,1956,988.0,1188,0,1,0,1,1,4,1,2.0,102,89,231,0,0,0,185000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1678,7400,1962,1962,1045.0,1045,0,1,0,3,1,6,0,2.0,0,0,0,0,0,0,120000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1679,10738,1966,1966,1093.0,1093,0,2,0,3,1,6,1,2.0,224,0,0,0,0,0,158500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1680,8366,2004,2004,798.0,798,842,2,1,3,1,6,0,2.0,138,45,0,0,0,0,173000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1681,9842,1962,1962,0.0,1224,0,2,0,2,2,6,0,2.0,0,0,0,0,0,0,101800,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1682,7200,1936,2007,560.0,575,560,1,0,3,1,6,0,2.0,256,0,0,0,0,0,155000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1683,10230,1925,1950,1054.0,1078,0,1,0,3,1,6,0,1.0,0,0,0,0,112,0,125000,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1684,8626,1956,1956,0.0,968,0,1,0,2,1,5,0,1.0,0,0,0,0,0,0,104500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1685,8834,2004,2005,1462.0,1462,762,2,1,4,1,10,1,3.0,184,0,0,0,0,0,350000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1686,8544,1950,1950,0.0,1040,0,2,0,2,2,6,0,2.0,0,0,0,0,0,0,93500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1687,9179,1999,1999,873.0,882,908,2,1,3,1,7,0,2.0,0,88,0,0,0,0,193000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1688,11526,1922,1994,588.0,1423,748,2,0,3,1,11,1,2.0,431,0,0,0,0,0,191000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1689,5684,1930,2005,813.0,813,0,1,0,2,1,5,0,1.0,0,113,0,0,0,0,110000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1690,11885,2001,2001,1299.0,1299,573,2,1,3,1,7,1,2.0,160,122,0,0,0,0,261500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1691,9600,1956,1956,1050.0,1050,0,1,0,2,1,5,0,1.0,0,0,0,0,0,0,128900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1693,10215,1954,1954,864.0,948,0,1,0,3,1,5,0,1.0,0,0,0,0,0,0,111000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1694,8550,1926,1950,750.0,960,356,1,0,4,1,7,0,2.0,0,0,0,0,0,0,90000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1695,18450,1965,1979,1021.0,1465,915,2,1,3,1,7,1,2.0,0,265,0,0,0,0,129000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1696,14778,1954,2006,1296.0,1640,0,1,0,3,1,7,1,2.0,108,0,0,216,0,0,224000,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1697,3180,2005,2005,600.0,600,600,2,1,2,1,5,0,2.0,0,166,0,0,0,0,165000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1698,3068,1920,1993,662.0,662,662,1,0,3,1,6,0,1.0,0,0,112,0,0,0,122000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1699,8298,2006,2007,1546.0,1564,0,2,0,2,1,6,1,2.0,132,0,0,0,0,0,267300,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1700,13518,2008,2009,1926.0,1966,1174,3,1,4,1,11,2,3.0,144,78,0,0,0,0,485000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1702,13142,1997,1997,864.0,872,899,2,1,3,1,6,0,2.0,0,96,0,0,0,0,215700,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1703,11362,2004,2005,1836.0,1836,0,2,0,3,1,7,1,3.0,125,185,0,0,0,0,280000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1704,10845,2003,2004,1603.0,1575,0,2,0,2,1,7,1,3.0,216,28,0,0,0,0,284000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1705,1936,1970,1970,630.0,630,0,1,0,1,1,3,0,0.0,0,0,0,0,0,0,84500,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1706,9760,1963,1984,1395.0,1395,0,1,0,2,1,7,1,2.0,657,0,113,0,240,0,192000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1707,3960,1930,1950,502.0,502,502,1,0,2,1,5,1,1.0,280,0,68,0,0,0,105000,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1708,9100,2004,2005,1860.0,1836,0,2,0,3,1,8,1,2.0,120,33,0,0,0,0,216837,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1709,9600,1960,1960,1296.0,1496,0,2,0,3,1,6,0,2.0,0,22,0,0,0,0,141500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1710,9764,1967,2003,894.0,894,0,1,0,3,1,5,0,2.0,0,0,0,0,0,0,130000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1711,8430,1978,1978,1040.0,1040,0,2,0,3,1,5,0,0.0,0,0,0,0,0,0,124000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1712,9060,1923,1999,859.0,942,886,2,0,3,1,6,0,0.0,174,0,212,0,0,0,150909,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1713,12778,1952,2003,1008.0,1008,0,1,0,2,1,4,0,1.0,0,154,0,0,0,0,139500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1714,8172,1955,1955,864.0,864,0,1,0,3,1,5,0,2.0,196,0,0,0,0,0,79275,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1715,9037,2006,2006,1476.0,1484,0,2,0,2,1,6,1,2.0,120,33,0,0,0,0,265900,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1716,6292,1930,1950,768.0,790,0,1,0,2,1,4,0,1.0,0,141,0,0,0,0,91000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1717,11900,1977,1977,1122.0,946,988,2,1,3,1,6,1,2.0,0,176,0,0,200,0,185000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
